titulo,fonte,quantidade_aparicoes,link
Golpista usa selfie de vítima para empréstimo e banco é condenado,Consultor Jurídico,5,https://www.conjur.com.br/2021-ago-13/golpista-usa-selfie-vitima-emprestimo-banco-condenado/
Federação Paraguaia pede punições ao Palmeiras e torcedores por gestos racistas em jogo contra o Cerro,Terra,5,"https://www.terra.com.br/esportes/palmeiras/federacao-paraguaia-pede-punicoes-ao-palmeiras-e-torcedores-por-gestos-racistas-em-jogo-contra-o-cerro,bef5d2552130aeefea52e88b4c780a15er24ksvg.html"
Não atenda chamada de vídeo de desconhecidos: É golpe!,Terra,5,"https://www.terra.com.br/economia/nao-atenda-chamada-de-video-de-desconhecidos-e-golpe,c056238821792ece1ecaab338619288exw623iu2.html"
Ator da Globo é acusado de roubo; amigos denunciam racismo,Terra,5,"https://www.terra.com.br/diversao/gente/ator-da-globo-e-acusado-de-roubo-amigos-denunciam-racismo,3611cb4fea564410VgnVCM4000009bcceb0aRCRD.html"
Tecnologias biométricas: os dilemas do reconhecimento facial nos estádios,Terra,5,"https://www.terra.com.br/byte/tecnologias-biometricas-os-dilemas-do-reconhecimento-facial-nos-estadios,428cf2f2f6e08be95357c3a30c424581qzbd0t8x.html"
EUA sanciona empresas chinesas e norte-coreanas por violações aos direitos humanos,Estado de Minas,5,"https://www.em.com.br/app/noticia/internacional/2021/12/10/interna_internacional,1330187/eua-sanciona-empresas-chinesas-e-norte-coreanas-por-violacoes-aos-direitos.shtml"
Golpe da Selfie: Um Alerta para a Segurança Digital!,Estado de Minas,5,https://www.em.com.br/emfoco/2025/01/29/golpe-da-selfie-um-alerta-para-a-seguranca-digital/
Casal denuncia homofobia na Neo Química Arena; Corinthians busca identificar envolvidos,Meu Timão,5,https://www.meutimao.com.br/noticias-do-corinthians/512950/casal-denuncia-homofobia-na-neo-quimica-arena-corinthians-busca-identificar-envolvidos
Febraban alerta novo golpe da selfie que dribla segurança digita,Estado de Minas,5,https://www.em.com.br/emfoco/2025/03/12/febraban-alerta-novo-golpe-da-selfie-que-dribla-seguranca-digita/
GMF acompanha a implantação de projeto piloto da Ação Nacional de Identificação Civil na Penitenciária Feminina de Teresina,Tribunal de Justiça do Piauí,5,https://www.tjpi.jus.br/portaltjpi/tjpi/noticias-tjpi/gmf-realiza-visita-a-penitenciaria-feminina-para-realizar-cadastro-biometrico-de-internas/
"Programa de segurança paulista viola direitos, apontam instituições",CGN,5,https://cgn.inf.br/noticia/2002080/programa-de-seguranca-paulista-viola-direitos-apontam-instituicoes
Banco deve indenizar cliente por empréstimo contraído por golpe,Consultor Jurídico,5,https://www.conjur.com.br/2023-dez-07/banco-e-condenado-a-indenizar-cliente-por-emprestimo-contraido-por-golpe/
Quem são essas personalidades negras? Faça o teste,Nexo Jornal,5,https://www.nexojornal.com.br/interativo/2016/11/21/quem-sao-essas-personalidades-negras-faca-o-teste
STJ anula pronúncia baseada em reconhecimento de encapuzado,Consultor Jurídico,5,https://www.conjur.com.br/2025-mar-06/stj-anula-pronuncia-baseada-em-reconhecimento-de-homem-encapuzado/
O que diz a carta interna enviada pelo CEO da Delta Airlines aos funcionários?,AEROIN,5,https://aeroin.net/o-que-diz-a-carta-interna-enviada-pelo-ceo-da-delta-airlines-aos-funcionarios/
Melhor que o Touch ID? Reconhecimento facial do iPhone 8 será extremamente rápido,TudoCelular.com,5,https://www.tudocelular.com/apple/noticias/n98731/iphone-8-reconhecimento-facial-rumor.html
Banco alertou polícia sobre reconhecimento facial com cadáver; veja,Metrópoles,5,https://www.metropoles.com/brasil/banco-reconhecimento-facial-cadaver
Usuários de iPhone relatam problemas com o Face ID após atualização para o iOS 16,TudoCelular.com,5,https://www.tudocelular.com/apple/noticias/n197954/apple-ios-16-bug-face-id.html
Vítima de golpe por biometria facial deve ser indenizada por banco,Consultor Jurídico,5,https://www.conjur.com.br/2025-ago-17/vitima-de-golpe-por-biometria-facial-deve-ser-indenizada-por-banco/
"Aeroportos de Brasília, Ribeirão Preto e Galeão terão testes do ‘Embarque + Seguro’",AEROIN,5,https://aeroin.net/aeroportos-de-brasilia-ribeirao-preto-e-galeao-terao-testes-do-embarque-seguro/
Bandidos usam promessa de emprego para obter biometria facial e aplicar golpes de até R$ 170 mil,Jornal Correio,5,https://www.correio24horas.com.br/brasil/bandidos-usam-promessa-de-emprego-para-obter-biometria-facial-e-aplicar-golpes-de-ate-r-170-mil-0525
Cadastro biométrico da Justiça Eleitoral não é única condição para acesso nível Ouro nas contas gov.br,Tribunal Regional Eleitoral de São Paulo,5,https://www.tre-sp.jus.br/comunicacao/noticias/2023/Julho/cadastro-biometrico-da-justica-eleitoral-nao-e-unica-condicao-para-acesso-nivel-ouro-nas-contas-gov.br
Aeroporto de Ribeirão Preto é o 1º regional a testar embarque por biometria no país,AEROIN,5,https://aeroin.net/aeroporto-de-ribeirao-preto-e-o-1o-regional-a-testar-embarque-por-biometria-no-pais/
Golpe com biometria facial crescem no Brasil e afetam milhares,Estado de Minas,5,https://www.em.com.br/emfoco/2025/05/06/golpe-com-biometria-facial-crescem-no-brasil-e-afetam-milhares/
Prefeito David Almeida anuncia início das tratativas para implantação de sistema de reconhecimento facial em Manaus,Prefeitura de Manaus,5,https://www.manaus.am.gov.br/noticia/noticia-tecnologia/inicio-das-tratativas-reconhecimento-facial/
Como acontecem os golpes com reconhecimento facial e como empresas se protegem,Canaltech,5,https://canaltech.com.br/seguranca/como-acontecem-os-golpes-com-reconhecimento-facial-e-como-empresas-se-protegem/
PagBank lança recurso de segurança com biometria facial para pagamentos no aplicativo,TudoCelular.com,5,https://www.tudocelular.com/seguranca/noticias/n212615/pagbank-seguranca-biometria-facial-pagamentos-app.html
Como cibercriminosos exploram IA para aprimorar golpes pela internet? | Detetive TC,TudoCelular.com,5,https://www.tudocelular.com/seguranca/noticias/n220801/como-criminosos-exploram-ia-para-aprimorar-golpes.html
Obra reúne biografias de mulheres negras que marcaram a história do Brasil,Correio Braziliense,5,"https://www.correiobraziliense.com.br/app/noticia/diversao-e-arte/2017/05/29/interna_diversao_arte,598478/obra-reune-biografias-de-mulheres-negras-que-marcaram-a-historia-do-br.shtml"
Combate ao crime no Rio de Janeiro exige garantia de direitos em favelas,Consultor Jurídico,5,https://www.conjur.com.br/2024-fev-24/combate-ao-crime-no-rio-de-janeiro-exige-garantia-de-direitos-em-favelas/
Cotas raciais serão rediscutidas na UnB,Correio Braziliense,5,"https://www.correiobraziliense.com.br/app/noticia/eu-estudante/ensino_ensinosuperior/2013/04/29/ensino_ensinosuperior_interna,363066/cotas-raciais-serao-rediscutidas-na-unb.shtml"
» AMAZONAS ATUAL - Sinetram amplia biometria facial para reduzir fraudes nos ônibus,amazonas atual,5,https://amazonasatual.com.br/sinetram-amplia-biometria-facial-para-reduzir-fraudes-nos-onibus/
"Na China, primeiro caixa eletrônico com reconhecimento facial é criado",TudoCelular.com,5,https://www.tudocelular.com/tecnologia/noticias/n55464/china-reconhecimento-facial-caixa-eletronico.html
Entidade de criminalistas atua pro bono para reverter erros do Judiciário,Correio Braziliense,5,https://www.correiobraziliense.com.br/direito-e-justica/2024/05/6862825-entidade-de-criminalistas-atua-pro-bono-para-reverter-erros-do-judiciario.html
CCBB recebe seminário e exposição sobre a vida de Lélia Gonzalez,Correio Braziliense,5,https://www.correiobraziliense.com.br/diversao-e-arte/2024/10/6975936-ccbb-recebe-seminario-e-exposicao-sobre-a-vida-de-lelia-gonzalez.html
LinkedIn terá novas opções de verificação com selo gratuito para todos os usuários,TudoCelular.com,5,https://www.tudocelular.com/seguranca/noticias/n204865/linkedin-nova-verificacao-selo-gratuito-usuarios.html
Reconhecimento facial é burlado por golpe com IA no Brasil,Estado de Minas,5,https://www.em.com.br/emfoco/2025/05/15/reconhecimento-facial-e-burlado-por-golpe-com-ia-no-brasil/
Febraban alerta para o golpe mais perigoso com reconhecimento facial,Estado de Minas,5,https://www.em.com.br/emfoco/2025/06/08/febraban-alerta-para-o-golpe-mais-perigoso-com-reconhecimento-facial/
O que está por trás do reconhecimento facial em aeroportos brasileiros,Terra,5,"https://www.terra.com.br/byte/o-que-esta-por-tras-do-reconhecimento-facial-em-aeroportos-brasileiros,b51c061a6491a6a3ce0c1efb8ccaadf5dxff2jcn.html"
"'Fadiga da biometria', seus desafios e alternativas para autenticar usuários",JOTA Info,5,https://www.jota.info/opiniao-e-analise/artigos/a-fadiga-da-biometria-seus-desafios-e-alternativas-para-autenticar-usuarios
"No futebol, a face mais explícita do racismo que “faz parte do jogo”",El País Brasil,5,https://brasil.elpais.com/brasil/2017/11/16/deportes/1510857476_990270.html
Operação mira grupo que burlou reconhecimento facial de app de bancos no RJ,CNN Brasil,5,https://www.cnnbrasil.com.br/nacional/sudeste/rj/operacao-mira-grupo-que-burlou-reconhecimento-facial-de-app-de-bancos-no-rj/
Mulheres negras promovem ato político por justiça social em Copacabana,Agência Brasil,5,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2025-07/mulheres-negras-promovem-ato-politico-por-justica-social-em-copacabana
St Marche passa a aceitar pagamento por reconhecimento facial,StartSe,5,https://www.startse.com/artigos/st-marche-pagamento-reconhecimento-facial/
Evasão escolar de jovens negros: como enfrentar o problema,Fundação Telefônica Vivo,5,https://www.fundacaotelefonicavivo.org.br/noticias/evasao-escolar-de-jovens-negros-como-enfrentar-o-problema/
Enem 2024: repertórios socioculturais que poderiam ser usados na redação,VestibulandoWeb,5,https://www.vestibulandoweb.com.br/redacao/enem-2024-repertorios-socioculturais-que-poderiam-ser-usados-na-redacao/
"Em menos de 24h, quatro foragidos da Justiça são presos com o auxílio das câmeras de Reconhecimento Facial da SSP",ba.gov.br,5,http://www.ba.gov.br/comunicacao/noticias/2025-08/372068/em-menos-de-24h-quatro-foragidos-da-justica-sao-presos-com-o-auxilio-das
Justiça do Rio concede liberdade a homem preso após ser reconhecido em foto 3x4,CNN Brasil,5,https://www.cnnbrasil.com.br/nacional/justica-do-rio-concede-liberdade-a-homem-preso-apos-ser-reconhecido-em-foto-3x4/
Justiça avalia ampliar torcida única em jogos de futebol,Gazeta de Rio Preto,5,https://www.gazetaderiopreto.com.br/esportes/noticia/2024/08/justica-avalia-ampliar-torcida-unica-em-jogos-de-futebol.html
Suspeita de aplicar golpes em idosos é presa antes de desfile na Sapucaí,CNN Brasil,5,https://www.cnnbrasil.com.br/nacional/sudeste/rj/suspeita-de-aplicar-golpes-em-idosos-e-presa-antes-de-desfile-na-sapucai/
"Em entrevista ao Gife, ONU Mulheres destaca importância da Década Internacional de Afrodescendentes",ONU Mulheres,5,https://www.onumulheres.org.br/noticias/em-entrevista-ao-gife-onu-mulheres-destaca-importancia-dea-decada-internacional-de-afrodescendentes/
Brasileira suspeita de matar cinco filhos envenenados é presa em Portugal,CNN Brasil,5,https://www.cnnbrasil.com.br/nacional/brasil/brasileira-suspeita-de-matar-cinco-filhos-envenenados-e-presa-em-portugal/
Funcionários usam máscaras de papel para registrar ponto e enganar reconhecimento facial da empresa.,CPG Click Petróleo e Gás,5,https://clickpetroleoegas.com.br/funcionarios-usaram-mascaras-de-papel-para-burlar-reconhecimento-facial-flpc96/
Golpe do “presente com foto” usa reconhecimento facial para desfalcar vítima,Gazeta do Povo,5,https://www.gazetadopovo.com.br/parana/golpe-do-presente-com-foto-usa-reconhecimento-facial-para-desfalcar-vitima/
Sugestão de filmes para debater o racismo,Sindicato dos Professores do Estado de Minas Gerais,5,https://www.sinprominas.org.br/dia-da-consciencia-negra-sugestoes-para-ajudar-no-combate-ao-racismo/
"Reconhecimento facial nas escolas do Paraná viola direitos das crianças e promove controle social, aponta estudo",APP-Sindicato,5,https://appsindicato.org.br/reconhecimento-facial-nas-escolas-do-parana-viola-direitos-das-criancas-e-promove-controle-social-aponta-estudo/
"Hong Kong instalará milhares de câmeras de vigilância, gerando preocupações",CNN Brasil,5,https://www.cnnbrasil.com.br/internacional/hong-kong-instalara-milhares-de-cameras-de-vigilancia-gerando-preocupacoes/
"Após identificação de skinheads, polícia pede prisão preventiva de acusados",Gazeta do Povo,5,https://www.gazetadopovo.com.br/vida-e-cidadania/apos-identificacao-de-skinheads-policia-pede-prisao-preventiva-de-acusados-f5ls2n2q1p3fcpmuane2r4axa/
Pesquisa do CNJ destaca racismo estrutural no sistema de justiça,Jornal Opção,5,https://www.jornalopcao.com.br/ultimas-noticias/pesquisa-do-cnj-destaca-racismo-estrutural-no-sistema-de-justica-660560/
"Estudo revela que a cada 100 mortos pela PM em 2022, 65 eram negros",Sindicato dos Metalúrgicos de São José dos Campos,5,https://www.sindmetalsjc.org.br/n/6603/estudo-revela-que-a-cada-100-mortos-pela-pm-em-2022-65-eram-negros
"Por semelhança no contorno da orelha, laudo é usado para incriminar preso do 8/1",Gazeta do Povo,5,https://www.gazetadopovo.com.br/vida-e-cidadania/por-semelhanca-no-contorno-da-orelha-laudo-e-usado-para-incriminar-preso-do-8-1/
Jout Jout revela identidade do namorado Caio em vídeo que discute racismo,CLAUDIA - o sentido feminino,5,https://claudia.abril.com.br/cultura/jout-jout-revela-identidade-do-namorado-caio-em-video-que-discute-racismo/
"Black Friday: falhas na identificação de clientes pode gerar prejuízo significativo, mostra estudo",Estadão Blue Studio,5,https://bluestudio.estadao.com.br/agencia-de-comunicacao/agencia-unico/black-friday-pagamentos-negados-identificacao-clientes/
O golpe do reconhecimento facial: Entrega de presente de dia dos namorados,Migalhas,5,https://www.migalhas.com.br/depeso/346860/o-golpe-do-reconhecimento-facial-entrega-de-presente-de-dia
Bug no Windows 11 trava login por reconhecimento facial e PIN; veja como resolver,TechShake,5,https://www.techshake.com/bug-no-windows-11-trava-login-por-reconhecimento-facial-e-pin-veja-como-resolver/
"Ocupar ruas de SP no dia da consciência negra: chega de chacinas, privatizações e de escala 6 x 1",Alma Preta Jornalismo,5,https://almapreta.com.br/sessao/quilombo/ocupar-ruas-de-sp-no-dia-da-consciencia-negra-chega-de-chacinas-privatizacoes-e-de-escala-6x1/
Inteligência Artificial na tela: veja 5 documentários para 'viajar' no tema,Terra,5,"https://www.terra.com.br/byte/inteligencia-artificial-na-tela-veja-5-documentarios-para-viajar-no-tema,f79b0d357f4f281480bb8b25272a4961af7kww5y.html"
"Quem é Silvio Almeida, ministro dos Direitos Humanos acusado de assédio",Congresso em Foco,5,https://www.congressoemfoco.com.br/noticia/6364/quem-e-silvio-almeida-ministro-dos-direitos-humanos-acusado-de-assedio
Reconhecimento Facial do Estado bate recorde e realiza 10 prisões em um dia,Governo ES,5,https://www.es.gov.br/Noticia/reconhecimento-facial-do-estado-bate-recorde-e-realiza-10-prisoes-em-um-dia
Rematch: A realidade do brasileiro afasta negros do cenário de esports,ESPN Brasil,5,https://www.espn.com.br/esports/artigo/_/id/7030954/rematch-a-realidade-do-brasileiro-afasta-negros-do-cenario-de-esports
Dívida histórica: como Portugal pode reparar crimes coloniais?,Agência Brasil,5,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-04/divida-historica-como-portugal-pode-reparar-escravidao
Donald Trump emitirá ordem executiva para reconhecer apenas dois gêneros,Estratégia Educacional,5,https://cj.estrategia.com/portal/donald-trump-ordem-executiva-para-reconhecer-apenas-dois-generos/
Metrô de SP usa câmeras inteligentes e aqui está motivo de ser questionado,UOL,5,https://www.uol.com.br/tilt/noticias/redacao/2021/07/01/novas-cameras-do-metro-de-sp-geram-debate-sobre-privacidade-e-vigilancia.htm
"STF reconhece racismo estrutural, mas Judiciário permanece branco",Congresso em Foco,5,https://www.congressoemfoco.com.br/artigo/115154/stf-reconhece-racismo-estrutural-mas-judiciario-permanece-branco
Conheça golpes que usam biometria facial para desviar dinheiro: ‘Tudo perfeito para enganar’,Estadão,5,https://www.estadao.com.br/brasil/conheca-golpes-que-usam-biometria-facial-para-desviar-dinheiro-tudo-perfeito-para-enganar/
Ausência de mulheres negras é desafio para ciência,Agência Brasil,5,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2025-02/ausencia-de-mulheres-negras-e-desafio-para-ciencia
